State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Number,Percent of population,NumberEmployed,Percent of populationEmployed,NumberUnemployed,RateUnemplo
08,07,Colorado,Black or African American,163    ,107    ,65.9    ,96    ,58.8    ,12    ,10.8    
08,08,Colorado,"Black or African American, men",83    ,56    ,67.7    ,51    ,60.8    ,6    ,10.2    
08,09,Colorado,"Black or African American, women",79    ,51    ,64.1    ,45    ,56.7    ,6    ,11.6    
08,10,Colorado,Asian,129    ,82    ,63.6    ,79    ,60.9    ,3    ,4.2    
08,11,Colorado,"Asian, men",55    ,43    ,78.4    ,41    ,73.5    ,3    ,6.3    
08,12,Colorado,"Asian, women",74    ,39    ,52.6    ,38    ,51.5    ,1    ,1.9    
08,13,Colorado,Hispanic or Latino ethnicity,728    ,501    ,68.8    ,469    ,64.4    ,32    ,6.4    
08,14,Colorado,"Hispanic or Latino ethnicity, men",358    ,288    ,80.5    ,271    ,75.8    ,17    ,5.9    
08,15,Colorado,"Hispanic or Latino ethnicity, women",370    ,212    ,57.4    ,197    ,53.4    ,15    ,7.0    
08,16,Colorado,"Married men, spouse present","1,096    ",860    ,78.5    ,831    ,75.9    ,29    ,3.4    
08,17,Colorado,"Married women, spouse present","1,117    ",681    ,61.0    ,661    ,59.2    ,21    ,3.0    
08,18,Colorado,Women who maintain families,193    ,144    ,74.5    ,136    ,70.8    ,7    ,5.1    
08,19,Colorado,"Total, 16 to 19 years",270    ,106    ,39.4    ,87    ,32.2    ,19    ,18.3    
08,20,Colorado,"Total, 20 to 24 years",332    ,252    ,75.9    ,233    ,70.0    ,20    ,7.8    
08,21,Colorado,"Total, 25 to 34 years",764    ,641    ,83.9    ,611    ,80.0    ,30    ,4.7    
08,22,Colorado,"Total, 35 to 44 years",739    ,635    ,85.9    ,616    ,83.3    ,20    ,3.1    
08,23,Colorado,"Total, 45 to 54 years",717    ,595    ,83.1    ,573    ,80.0    ,22    ,3.7    
08,24,Colorado,"Total, 55 to 64 years",680    ,464    ,68.2    ,442    ,64.9    ,22    ,4.8    
08,25,Colorado,"Total, 65 years and over",642    ,128    ,19.9    ,122    ,19.0    ,5    ,4.3    
08,26,Colorado,"Men, 16 to 19 years",140    ,50    ,35.7    ,40    ,28.5    ,10    ,20.1    
08,27,Colorado,"Men, 20 to 24 years",175    ,137    ,78.4    ,126    ,72.1    ,11    ,8.1    
08,28,Colorado,"Men, 25 to 34 years",373    ,340    ,91.0    ,325    ,86.9    ,15    ,4.5    
08,29,Colorado,"Men, 35 to 44 years",377    ,355    ,94.3    ,343    ,91.1    ,12    ,3.4    
08,30,Colorado,"Men, 45 to 54 years",356    ,316    ,88.8    ,305    ,85.5    ,12    ,3.7    
08,31,Colorado,"Men, 55 to 64 years",331    ,251    ,75.9    ,239    ,72.2    ,12    ,4.9    
08,32,Colorado,"Men, 65 years and over",290    ,72    ,24.8    ,69    ,23.7    ,3    ,4.3    
08,33,Colorado,"Women, 16 to 19 years",130    ,56    ,43.4    ,47    ,36.1    ,9    ,16.8    
08,34,Colorado,"Women, 20 to 24 years",157    ,115    ,73.2    ,107    ,67.8    ,8    ,7.4    
08,35,Colorado,"Women, 25 to 34 years",391    ,301    ,77.1    ,287    ,73.4    ,15    ,4.9    
08,36,Colorado,"Women, 35 to 44 years",362    ,280    ,77.3    ,272    ,75.1    ,8    ,2.8    
08,37,Colorado,"Women, 45 to 54 years",360    ,279    ,77.4    ,269    ,74.5    ,10    ,3.7    
08,38,Colorado,"Women, 55 to 64 years",349    ,213    ,60.9    ,203    ,58.0    ,10    ,4.7    
08,39,Colorado,"Women, 65 years and over",352    ,56    ,15.9    ,53    ,15.2    ,2    ,4.3    
08,40,Colorado,"White, 16 to 19 years",231    ,94    ,40.8    ,78    ,33.5    ,17    ,17.9    
08,41,Colorado,"White, 20 to 24 years",286    ,218    ,76.3    ,202    ,70.6    ,16    ,7.5    
08,42,Colorado,"White, 25 to 34 years",672    ,570    ,84.9    ,546    ,81.3    ,24    ,4.2    
08,43,Colorado,"White, 35 to 44 years",659    ,570    ,86.5    ,554    ,84.0    ,16    ,2.9    
08,44,Colorado,"White, 45 to 54 years",659    ,548    ,83.1    ,528    ,80.2    ,19    ,3.5    
08,45,Colorado,"White, 55 to 64 years",619    ,434    ,70.2    ,415    ,67.0    ,20    ,4.6    
08,46,Colorado,"White, 65 years and over",603    ,118    ,19.6    ,114    ,18.9    ,4    ,3.7    
08,50,Colorado,"Black or African American, 35 to 44 years",35    ,29    ,84.8    ,28    ,79.6    ,2    ,6.1    
08,56,Colorado,"Asian, 25 to 34 years",37    ,27    ,74.6    ,27    ,72.7    ,1    ,2.5    
08,61,Colorado,"Hispanic or Latino ethnicity, 16 to 19 years",73    ,30    ,41.7    ,24    ,33.0    ,6    ,20.8    
08,62,Colorado,"Hispanic or Latino ethnicity, 20 to 24 years",94    ,73    ,77.9    ,68    ,72.6    ,5    ,6.8    
08,63,Colorado,"Hispanic or Latino ethnicity, 25 to 34 years",151    ,126    ,83.3    ,120    ,79.5    ,6    ,4.6    
08,64,Colorado,"Hispanic or Latino ethnicity, 35 to 44 years",145    ,114    ,78.7    ,107    ,73.7    ,7    ,6.4    
08,65,Colorado,"Hispanic or Latino ethnicity, 45 to 54 years",121    ,98    ,81.1    ,93    ,77.3    ,5    ,4.7    
08,66,Colorado,"Hispanic or Latino ethnicity, 55 to 64 years",82    ,48    ,58.5    ,46    ,56.0    ,2    ,4.3    
09,01,Connecticut,Total,"2,867    ","1,893    ",66.0    ,"1,769    ",61.7    ,124    ,6.6    
09,02,Connecticut,Men,"1,375    ",979    ,71.2    ,910    ,66.2    ,68    ,7.0    
09,03,Connecticut,Women,"1,491    ",915    ,61.3    ,859    ,57.6    ,56    ,6.1    
09,04,Connecticut,White,"2,387    ","1,578    ",66.1    ,"1,483    ",62.2    ,95    ,6.0    
09,05,Connecticut,"White, men","1,150    ",815    ,70.9    ,764    ,66.5    ,51    ,6.2    
09,06,Connecticut,"White, women","1,237    ",763    ,61.7    ,719    ,58.1    ,44    ,5.8    
09,07,Connecticut,Black or African American,305    ,192    ,63.1    ,168    ,55.2    ,24    ,12.5    
09,08,Connecticut,"Black or African American, men",139    ,94    ,67.9    ,80    ,57.8    ,14    ,14.9    
09,09,Connecticut,"Black or African American, women",166    ,98    ,59.0    ,88    ,53.0    ,10    ,10.2    
09,10,Connecticut,Asian,134    ,93    ,69.6    ,90    ,67.4    ,3    ,3.3    
09,11,Connecticut,"Asian, men",65    ,52    ,80.0    ,49    ,76.5    ,2    ,4.3    
09,12,Connecticut,"Asian, women",69    ,42    ,60.0    ,41    ,58.8    ,1    ,2.0    
09,13,Connecticut,Hispanic or Latino ethnicity,323    ,221    ,68.5    ,197    ,61.0    ,24    ,10.9    
09,14,Connecticut,"Hispanic or Latino ethnicity, men",150    ,117    ,78.1    ,103    ,68.7    ,14    ,12.0    
09,15,Connecticut,"Hispanic or Latino ethnicity, women",173    ,104    ,60.2    ,94    ,54.4    ,10    ,9.7    
09,16,Connecticut,"Married men, spouse present",717    ,550    ,76.6    ,529    ,73.7    ,21    ,3.8    
09,17,Connecticut,"Married women, spouse present",735    ,466    ,63.4    ,446    ,60.6    ,21    ,4.4    
09,18,Connecticut,Women who maintain families,168    ,121    ,72.1    ,109    ,65.2    ,12    ,9.6    
09,19,Connecticut,"Total, 16 to 19 years",196    ,64    ,32.8    ,53    ,27.3    ,11    ,16.9    
09,20,Connecticut,"Total, 20 to 24 years",243    ,183    ,75.3    ,164    ,67.5    ,19    ,10.4    
09,21,Connecticut,"Total, 25 to 34 years",426    ,358    ,84.1    ,328    ,77.1    ,30    ,8.3    
09,22,Connecticut,"Total, 35 to 44 years",434    ,371    ,85.5    ,348    ,80.2    ,23    ,6.2    
09,23,Connecticut,"Total, 45 to 54 years",567    ,472    ,83.3    ,451    ,79.5    ,21    ,4.5    
09,24,Connecticut,"Total, 55 to 64 years",470    ,330    ,70.3    ,315    ,67.1    ,15    ,4.5    
09,25,Connecticut,"Total, 65 years and over",532    ,115    ,21.6    ,110    ,20.6    ,5    ,4.7    
09,26,Connecticut,"Men, 16 to 19 years",99    ,32    ,31.8    ,25    ,25.7    ,6    ,19.2    
09,27,Connecticut,"Men, 20 to 24 years",120    ,85    ,70.5    ,73    ,60.9    ,12    ,13.7    
09,28,Connecticut,"Men, 25 to 34 years",210    ,193    ,91.9    ,175    ,83.4    ,18    ,9.3    
09,29,Connecticut,"Men, 35 to 44 years",214    ,198    ,92.2    ,186    ,86.6    ,12    ,6.1    
09,30,Connecticut,"Men, 45 to 54 years",279    ,242    ,86.8    ,230    ,82.3    ,13    ,5.2    
09,31,Connecticut,"Men, 55 to 64 years",222    ,167    ,75.3    ,162    ,73.0    ,5    ,3.0    
09,32,Connecticut,"Men, 65 years and over",231    ,62    ,27.0    ,59    ,25.7    ,3    ,5.1    
09,33,Connecticut,"Women, 16 to 19 years",97    ,33    ,33.8    ,28    ,28.9    ,5    ,14.7    
09,34,Connecticut,"Women, 20 to 24 years",123    ,98    ,80.0    ,91    ,74.0    ,7    ,7.5    
09,35,Connecticut,"Women, 25 to 34 years",216    ,165    ,76.5    ,153    ,70.9    ,12    ,7.2    
09,36,Connecticut,"Women, 35 to 44 years",219    ,173    ,78.9    ,162    ,73.9    ,11    ,6.3    
09,37,Connecticut,"Women, 45 to 54 years",288    ,230    ,79.9    ,221    ,76.9    ,9    ,3.8    
09,38,Connecticut,"Women, 55 to 64 years",248    ,163    ,65.8    ,153    ,61.9    ,10    ,6.0    
09,39,Connecticut,"Women, 65 years and over",301    ,53    ,17.5    ,50    ,16.7    ,2    ,4.2    
09,40,Connecticut,"White, 16 to 19 years",146    ,53    ,36.1    ,44    ,30.3    ,8    ,16.0    
09,41,Connecticut,"White, 20 to 24 years",193    ,145    ,75.3    ,131    ,67.6    ,15    ,10.2    
09,42,Connecticut,"White, 25 to 34 years",328    ,281    ,85.8    ,259    ,79.0    ,22    ,7.9    
09,43,Connecticut,"White, 35 to 44 years",346    ,294    ,85.1    ,279    ,80.6    ,16    ,5.3    
09,44,Connecticut,"White, 45 to 54 years",483    ,407    ,84.4    ,390    ,80.8    ,17    ,4.2    
09,45,Connecticut,"White, 55 to 64 years",414    ,293    ,70.8    ,281    ,67.8    ,12    ,4.2    
09,46,Connecticut,"White, 65 years and over",477    ,104    ,21.8    ,100    ,20.9    ,4    ,4.2    
09,48,Connecticut,"Black or African American, 20 to 24 years",40    ,31    ,79.2    ,28    ,69.9    ,4    ,11.7    
09,49,Connecticut,"Black or African American, 25 to 34 years",49    ,40    ,81.1    ,33    ,67.3    ,7    ,17.0    
09,50,Connecticut,"Black or African American, 35 to 44 years",48    ,41    ,84.5    ,34    ,71.5    ,6    ,15.4    
09,51,Connecticut,"Black or African American, 45 to 54 years",58    ,43    ,72.8    ,40    ,68.5    ,3    ,5.9    
09,52,Connecticut,"Black or African American, 55 to 64 years",35    ,21    ,61.4    ,19    ,55.3    ,2    ,9.9    
09,56,Connecticut,"Asian, 25 to 34 years",37    ,26    ,70.2    ,26    ,68.5    ,1    ,2.4    
09,57,Connecticut,"Asian, 35 to 44 years",35    ,32    ,89.2    ,31    ,86.8    ,1    ,2.7    
09,58,Connecticut,"Asian, 45 to 54 years",19    ,18    ,90.9    ,16    ,84.5    ,1    ,7.1    
09,62,Connecticut,"Hispanic or Latino ethnicity, 20 to 24 years",34    ,26    ,76.0    ,22    ,66.2    ,3    ,13.0    
09,63,Connecticut,"Hispanic or Latino ethnicity, 25 to 34 years",79    ,68    ,86.3    ,59    ,74.5    ,9    ,13.8    
09,64,Connecticut,"Hispanic or Latino ethnicity, 35 to 44 years",66    ,54    ,81.9    ,49    ,74.4    ,5    ,9.1    
09,65,Connecticut,"Hispanic or Latino ethnicity, 45 to 54 years",51    ,41    ,80.4    ,38    ,74.8    ,3    ,7.1    
09,66,Connecticut,"Hispanic or Latino ethnicity, 55 to 64 years",35    ,17    ,49.5    ,17    ,47.5    ,1    ,4.0    
10,01,Delaware,Total,738    ,453    ,61.4    ,427    ,57.9    ,26    ,5.8    
10,02,Delaware,Men,349    ,230    ,65.8    ,217    ,62.2    ,13    ,5.5    
10,03,Delaware,Women,389    ,224    ,57.5    ,210    ,54.0    ,14    ,6.1    
10,04,Delaware,White,541    ,329    ,60.8    ,313    ,57.9    ,16    ,4.8    
10,05,Delaware,"White, men",260    ,171    ,65.6    ,162    ,62.4    ,8    ,4.9    
10,06,Delaware,"White, women",281    ,158    ,56.3    ,151    ,53.7    ,8    ,4.8    
10,07,Delaware,Black or African American,154    ,97    ,63.2    ,88    ,57.2    ,9    ,9.5    
10,08,Delaware,"Black or African American, men",69    ,45    ,64.8    ,41    ,59.3    ,4    ,8.5    
10,09,Delaware,"Black or African American, women",85    ,52    ,61.8    ,47    ,55.5    ,5    ,10.3    
10,10,Delaware,Asian,28    ,18    ,62.5    ,17    ,60.1    ,1    ,3.8    
10,11,Delaware,"Asian, men",14    ,10    ,75.3    ,10    ,72.4    ,( 3 ),3.9    
10,12,Delaware,"Asian, women",15    ,7    ,50.6    ,7    ,48.7    ,( 3 ),3.7    
10,13,Delaware,Hispanic or Latino ethnicity,51    ,36    ,69.3    ,32    ,62.9    ,3    ,9.3    
10,14,Delaware,"Hispanic or Latino ethnicity, men",27    ,21    ,78.1    ,20    ,74.6    ,1    ,4.5    
10,15,Delaware,"Hispanic or Latino ethnicity, women",24    ,15    ,59.6    ,12    ,50.0    ,2    ,16.1    
10,16,Delaware,"Married men, spouse present",182    ,126    ,69.0    ,122    ,66.8    ,4    ,3.1    
10,17,Delaware,"Married women, spouse present",177    ,102    ,57.4    ,98    ,55.1    ,4    ,4.0    
10,18,Delaware,Women who maintain families,50    ,35    ,70.5    ,32    ,64.6    ,3    ,8.3    
10,19,Delaware,"Total, 16 to 19 years",53    ,18    ,33.3    ,15    ,28.0    ,3    ,16.0    
10,20,Delaware,"Total, 20 to 24 years",63    ,46    ,72.7    ,40    ,63.8    ,6    ,12.2    
10,21,Delaware,"Total, 25 to 34 years",112    ,94    ,83.9    ,89    ,79.4    ,5    ,5.4    
10,22,Delaware,"Total, 35 to 44 years",107    ,89    ,83.2    ,85    ,79.3    ,4    ,4.7    
10,23,Delaware,"Total, 45 to 54 years",126    ,103    ,81.7    ,98    ,77.6    ,5    ,5.1    
10,24,Delaware,"Total, 55 to 64 years",120    ,75    ,62.2    ,72    ,60.3    ,2    ,3.1    
10,25,Delaware,"Total, 65 years and over",156    ,29    ,18.4    ,27    ,17.5    ,1    ,4.6    
10,26,Delaware,"Men, 16 to 19 years",26    ,8    ,30.6    ,7    ,26.7    ,1    ,12.5    
10,27,Delaware,"Men, 20 to 24 years",30    ,22    ,72.4    ,19    ,61.0    ,3    ,15.8    
10,28,Delaware,"Men, 25 to 34 years",56    ,51    ,90.2    ,49    ,86.6    ,2    ,4.0    
10,29,Delaware,"Men, 35 to 44 years",50    ,45    ,90.2    ,43    ,86.6    ,2    ,4.0    
10,30,Delaware,"Men, 45 to 54 years",59    ,51    ,86.7    ,48    ,82.3    ,3    ,5.0    
10,31,Delaware,"Men, 55 to 64 years",58    ,38    ,66.4    ,37    ,64.4    ,1    ,3.0    
10,32,Delaware,"Men, 65 years and over",69    ,14    ,20.5    ,13    ,19.5    ,1    ,5.0    
10,33,Delaware,"Women, 16 to 19 years",27    ,10    ,35.9    ,8    ,29.2    ,2    ,18.8    
10,34,Delaware,"Women, 20 to 24 years",33    ,24    ,72.9    ,22    ,66.5    ,2    ,8.8    
10,35,Delaware,"Women, 25 to 34 years",56    ,43    ,77.6    ,40    ,72.1    ,3    ,7.0    
10,36,Delaware,"Women, 35 to 44 years",57    ,44    ,77.0    ,41    ,72.9    ,2    ,5.3    
10,37,Delaware,"Women, 45 to 54 years",68    ,52    ,77.3    ,50    ,73.4    ,3    ,5.1    
10,38,Delaware,"Women, 55 to 64 years",62    ,36    ,58.4    ,35    ,56.6    ,1    ,3.2    
10,39,Delaware,"Women, 65 years and over",87    ,15    ,16.7    ,14    ,16.0    ,1    ,4.3    
10,40,Delaware,"White, 16 to 19 years",35    ,13    ,36.7    ,11    ,31.7    ,2    ,13.5    
10,41,Delaware,"White, 20 to 24 years",43    ,32    ,74.4    ,29    ,66.8    ,3    ,10.2    
10,42,Delaware,"White, 25 to 34 years",76    ,65    ,85.6    ,62    ,82.2    ,3    ,4.0    
10,43,Delaware,"White, 35 to 44 years",73    ,61    ,83.7    ,59    ,80.6    ,2    ,3.8    
10,44,Delaware,"White, 45 to 54 years",91    ,76    ,83.3    ,73    ,79.9    ,3    ,4.0    
10,45,Delaware,"White, 55 to 64 years",92    ,58    ,63.5    ,57    ,61.6    ,2    ,3.1    
10,46,Delaware,"White, 65 years and over",132    ,24    ,18.3    ,23    ,17.4    ,1    ,5.0    
10,48,Delaware,"Black or African American, 20 to 24 years",17    ,12    ,71.2    ,10    ,58.4    ,2    ,18.0    
10,49,Delaware,"Black or African American, 25 to 34 years",26    ,21    ,81.9    ,19    ,73.8    ,2    ,9.9    
10,50,Delaware,"Black or African American, 35 to 44 years",25    ,20    ,83.2    ,19    ,76.7    ,2    ,7.9    
10,51,Delaware,"Black or African American, 45 to 54 years",29    ,23    ,78.9    ,21    ,72.2    ,2    ,8.4    
10,52,Delaware,"Black or African American, 55 to 64 years",23    ,13    ,57.3    ,13    ,55.4    ,( 3 ),3.3    
10,56,Delaware,"Asian, 25 to 34 years",7    ,5    ,73.6    ,5    ,71.7    ,( 3 ),2.5    
10,57,Delaware,"Asian, 35 to 44 years",8    ,6    ,77.3    ,6    ,74.9    ,( 3 ),3.1    
10,63,Delaware,"Hispanic or Latino ethnicity, 25 to 34 years",11    ,9    ,81.9    ,9    ,77.4    ,( 3 ),5.4    
10,64,Delaware,"Hispanic or Latino ethnicity, 35 to 44 years",13    ,10    ,76.9    ,9    ,73.3    ,( 3 ),4.6    
10,65,Delaware,"Hispanic or Latino ethnicity, 45 to 54 years",8    ,6    ,75.0    ,6    ,67.8    ,1    ,9.6    
11,01,District of Columbia,Total,543    ,378    ,69.5    ,348    ,64.0    ,30    ,7.8    
11,02,District of Columbia,Men,252    ,187    ,74.1    ,173    ,68.7    ,14    ,7.3    
11,03,District of Columbia,Women,292    ,191    ,65.5    ,175    ,60.1    ,16    ,8.4    
11,04,District of Columbia,White,251    ,206    ,82.0    ,200    ,79.6    ,6    ,2.9    
11,05,District of Columbia,"White, men",127    ,108    ,85.6    ,105    ,82.7    ,4    ,3.4    
11,06,District of Columbia,"White, women",124    ,98    ,78.4    ,95    ,76.5    ,2    ,2.4    
11,07,District of Columbia,Black or African American,256    ,144    ,56.4    ,122    ,47.8    ,22    ,15.4    
11,08,District of Columbia,"Black or African American, men",112    ,67    ,59.9    ,57    ,51.5    ,9    ,14.1    
11,09,District of Columbia,"Black or African American, women",144    ,78    ,53.7    ,65    ,44.9    ,13    ,16.4    
11,10,District of Columbia,Asian,21    ,16    ,74.6    ,15    ,72.4    ,( 3 ),3.0    
11,11,District of Columbia,"Asian, men",8    ,7    ,88.0    ,7    ,86.9    ,( 3 ),1.2    
11,12,District of Columbia,"Asian, women",13    ,9    ,66.3    ,8    ,63.4    ,( 3 ),4.5    
11,13,District of Columbia,Hispanic or Latino ethnicity,47    ,38    ,79.7    ,36    ,76.6    ,1    ,3.9    
11,14,District of Columbia,"Hispanic or Latino ethnicity, men",23    ,20    ,86.5    ,19    ,82.5    ,1    ,4.6    
11,15,District of Columbia,"Hispanic or Latino ethnicity, women",24    ,18    ,73.3    ,17    ,71.0    ,1    ,3.1    
11,16,District of Columbia,"Married men, spouse present",71    ,58    ,80.9    ,55    ,77.5    ,2    ,4.2    
11,17,District of Columbia,"Married women, spouse present",70    ,49    ,70.5    ,47    ,67.4    ,2    ,4.4    
11,18,District of Columbia,Women who maintain families,47    ,30    ,63.3    ,24    ,51.4    ,6    ,18.8    
11,19,District of Columbia,"Total, 16 to 19 years",22    ,3    ,15.4    ,3    ,12.3    ,1    ,20.2    
11,20,District of Columbia,"Total, 20 to 24 years",58    ,40    ,68.8    ,34    ,58.7    ,6    ,14.7    
11,21,District of Columbia,"Total, 25 to 34 years",157    ,135    ,86.1    ,127    ,80.7    ,8    ,6.3    
11,22,District of Columbia,"Total, 35 to 44 years",90    ,77    ,85.8    ,72    ,79.6    ,6    ,7.2    
11,23,District of Columbia,"Total, 45 to 54 years",75    ,61    ,80.5    ,56    ,75.0    ,4    ,6.8    
11,24,District of Columbia,"Total, 55 to 64 years",66    ,42    ,64.1    ,38    ,58.1    ,4    ,9.4    
11,25,District of Columbia,"Total, 65 years and over",75    ,19    ,25.3    ,18    ,24.0    ,1    ,5.2    
11,27,District of Columbia,"Men, 20 to 24 years",26    ,18    ,71.1    ,15    ,57.7    ,3    ,18.8    
11,28,District of Columbia,"Men, 25 to 34 years",73    ,65    ,89.7    ,62    ,85.2    ,3    ,4.9    
11,29,District of Columbia,"Men, 35 to 44 years",45    ,39    ,87.9    ,37    ,82.9    ,2    ,5.7    
11,30,District of Columbia,"Men, 45 to 54 years",37    ,32    ,86.3    ,30    ,80.7    ,2    ,6.5    
11,31,District of Columbia,"Men, 55 to 64 years",31    ,21    ,67.0    ,19    ,61.2    ,2    ,8.7    
11,32,District of Columbia,"Men, 65 years and over",30    ,10    ,31.4    ,9    ,29.7    ,1    ,5.7    
11,34,District of Columbia,"Women, 20 to 24 years",32    ,22    ,67.0    ,19    ,59.5    ,2    ,11.2    
11,35,District of Columbia,"Women, 25 to 34 years",84    ,70    ,83.0    ,65    ,76.8    ,5    ,7.5    
